id1,id2,friended_on
24,621,2010-12-14
39,156,2014-12-20
44,1,2013-12-15
22,683,2009-02-02
19,779,2013-08-18
39,159,2010-05-14
42,67,2013-07-07
43,37,2014-04-17
26,564,2014-10-05
24,626,2013-06-12
12,999,2013-12-12
21,720,2007-02-21
20,752,2015-08-04
42,70,2015-03-17
14,939,2011-04-27
21,724,2014-09-06
13,972,2005-02-07
44,12,2015-06-30
24,632,2008-06-24
41,105,2015-10-30
26,570,2015-09-02
21,726,2015-01-15
32,385,2015-05-14
21,727,2010-09-12
18,821,2015-12-21
33,357,2010-07-17
19,791,2012-07-16
26,574,2014-07-15
38,203,2013-08-16
29,482,2014-04-06
23,669,2015-12-12
23,670,2009-10-29
26,577,2012-01-15
42,81,2012-11-28
37,236,2014-06-17
32,392,2014-12-11
25,610,2013-06-02
15,920,2013-11-15
33,362,2009-04-02
36,271,2015-10-07
15,925,2015-11-29
40,150,2015-11-14
43,58,2014-06-30
17,865,2015-12-29
28,524,2012-09-24
14,958,2014-01-02
26,587,2015-04-16
27,558,2015-10-27
24,651,2014-10-02
35,311,2014-06-20
24,652,2014-08-02
45,1,2015-01-02
44,33,2014-05-06
14,963,2015-09-26
27,562,2013-07-13
38,221,2015-03-29
26,593,2015-11-03
25,624,2013-02-04
38,222,2014-08-04
19,811,2013-08-16
27,564,2015-11-03
15,936,2015-07-13
39,193,2013-06-08
38,225,2012-12-24
24,660,2015-10-20
14,971,2012-08-16
36,291,2014-04-05
25,633,2015-10-31
36,293,2015-02-23
17,882,2010-08-25
43,77,2014-04-19
37,263,2015-01-06
14,976,2006-11-12
29,512,2015-07-30
43,78,2014-06-08
32,420,2011-09-26
36,296,2010-07-24
30,483,2015-06-13
19,824,2015-04-06
43,80,2014-05-05
37,267,2014-08-01
36,299,2014-10-13
21,764,2013-03-05
28,548,2015-06-24
38,238,2014-11-01
23,704,2011-10-03
24,674,2015-09-07
30,488,2015-11-09
18,861,2015-12-31
15,955,2014-03-06
42,120,2008-06-25
18,864,2015-12-21
16,926,2015-11-02
19,834,2011-07-08
37,276,2014-05-10
29,525,2012-06-25
15,959,2011-01-01
24,681,2013-03-13
19,836,2011-09-17
31,465,2015-10-16
45,32,2015-07-25
33,404,2015-05-05
32,436,2013-11-26
14,994,2010-02-06
36,313,2015-06-04
28,561,2010-10-20
30,499,2015-08-05
23,717,2015-12-03
16,935,2015-06-19
34,377,2013-03-19
46,6,2015-07-11
28,565,2012-11-21
31,473,2013-10-09
16,938,2014-06-17
45,40,2015-01-31
26,630,2012-08-08
17,910,2011-12-15
17,911,2013-08-08
40,198,2014-10-15
33,416,2013-10-29
39,230,2015-06-06
39,231,2011-08-07
44,76,2013-04-10
38,263,2014-10-03
16,945,2014-04-28
22,760,2008-01-06
18,884,2015-12-09
35,357,2015-04-16
27,606,2013-10-24
45,49,2015-10-09
35,361,2015-07-18
31,485,2015-02-26
43,114,2013-12-14
27,610,2012-01-04
41,177,2015-01-16
29,549,2015-12-06
46,23,2014-11-11
43,116,2015-11-29
26,644,2015-12-09
22,768,2013-05-21
18,893,2015-11-01
25,676,2013-11-12
39,243,2012-06-13
17,926,2015-10-01
31,492,2012-05-11
17,927,2013-06-27
39,245,2015-12-08
24,711,2015-10-11
36,342,2014-05-12
37,311,2015-01-20
27,621,2013-08-28
23,746,2013-11-04
44,95,2014-07-09
27,622,2011-10-12
25,684,2015-12-14
25,685,2013-01-24
38,283,2015-07-01
39,253,2014-09-11
42,160,2015-09-15
23,751,2013-12-10
46,38,2014-04-04
37,318,2015-07-21
31,505,2015-11-09
27,630,2011-01-11
42,167,2012-10-28
41,198,2014-07-31
19,881,2014-08-08
21,820,2014-12-28
27,634,2014-08-18
26,665,2015-04-19
44,108,2009-10-08
40,232,2013-09-07
36,357,2012-01-26
23,760,2008-06-03
45,80,2012-08-13
30,545,2012-05-12
30,547,2008-09-26
20,857,2015-12-02
36,362,2013-06-12
32,488,2015-12-02
16,984,2015-04-24
30,550,2015-05-02
24,737,2009-11-20
37,335,2014-05-23
38,307,2013-12-22
42,183,2010-09-22
20,865,2015-09-22
47,28,2014-09-16
26,679,2014-02-23
40,245,2013-08-29
39,277,2008-06-03
23,773,2013-11-12
22,804,2015-05-02
34,434,2011-02-22
25,714,2011-05-08
37,343,2015-02-10
42,188,2015-03-16
45,96,2009-04-12
29,592,2011-11-28
42,189,2010-12-31
46,65,2014-10-14
43,159,2014-06-24
37,345,2014-03-30
45,97,2010-09-06
43,160,2015-02-21
46,67,2014-12-10
27,657,2015-03-09
17,967,2012-04-24
29,596,2015-12-11
20,875,2015-12-01
42,194,2015-12-11
28,628,2015-08-16
32,505,2015-10-29
38,319,2015-04-06
29,599,2012-05-07
19,909,2014-11-23
39,291,2012-04-17
41,229,2015-12-03
33,477,2013-06-18
18,942,2015-12-11
32,508,2012-09-11
43,168,2015-03-14
35,417,2014-05-18
38,324,2015-06-07
38,325,2014-06-28
24,759,2015-09-20
48,17,2013-12-23
24,761,2012-03-04
26,700,2012-04-25
36,391,2015-09-30
32,516,2012-10-15
21,857,2007-01-28
28,641,2008-09-20
19,920,2012-12-10
27,673,2009-09-06
41,239,2013-02-26
22,829,2015-08-28
42,210,2015-11-01
22,830,2011-03-15
32,520,2014-04-10
24,770,2015-12-31
35,429,2015-05-14
28,646,2015-12-14
45,119,2015-09-29
37,368,2015-05-22
34,461,2014-02-13
47,59,2013-09-22
35,432,2013-10-23
28,650,2013-02-25
48,30,2015-10-24
18,960,2015-09-11
34,464,2006-10-07
17,992,2014-05-16
42,217,2015-07-22
21,868,2011-08-29
42,218,2011-03-30
38,342,2014-04-28
48,33,2015-06-19
41,250,2013-05-02
31,560,2013-08-20
24,777,2013-04-06
33,499,2015-07-09
46,97,2014-09-05
35,438,2012-07-26
26,717,2015-04-27
29,626,2012-09-14
17,999,2013-04-08
22,844,2011-12-23
25,751,2012-10-25
30,598,2014-05-20
28,660,2014-11-02
19,941,2015-08-30
40,292,2015-05-21
33,511,2015-04-16
31,573,2014-01-10
38,356,2013-05-14
41,264,2011-09-06
29,636,2013-10-12
38,357,2015-03-31
33,512,2015-12-23
49,17,2015-07-12
39,330,2015-10-13
49,21,2015-07-31
27,703,2010-06-14
33,517,2010-02-23
39,332,2012-05-05
29,643,2011-06-25
35,458,2015-08-19
46,118,2015-05-30
35,459,2012-09-23
31,583,2012-08-11
35,460,2014-03-07
36,429,2015-10-01
24,802,2015-12-28
41,278,2013-06-21
36,434,2009-04-16
20,930,2015-12-29
29,654,2013-04-09
37,406,2014-09-23
23,841,2010-07-27
44,192,2008-01-04
43,223,2015-05-07
33,534,2013-08-05
29,659,2011-12-01
36,442,2014-01-08
33,536,2015-04-28
32,567,2015-03-25
23,847,2015-10-27
38,382,2015-09-17
28,693,2015-02-24
40,321,2015-09-10
33,538,2015-07-04
20,942,2015-09-21
36,447,2015-01-09
49,45,2015-10-09
35,479,2012-05-11
47,108,2015-01-20
19,977,2012-02-15
26,760,2010-09-17
38,388,2014-11-13
47,109,2012-10-12
24,822,2014-02-13
31,606,2013-04-25
32,575,2009-06-10
47,110,2011-07-07
27,730,2015-12-19
31,607,2015-03-07
29,670,2011-12-03
47,112,2014-05-09
48,81,2012-08-27
50,19,2012-03-31
23,857,2009-12-09
43,238,2014-03-22
33,548,2014-12-14
27,734,2011-08-28
48,84,2011-01-13
35,487,2014-12-11
50,24,2006-12-23
27,737,2014-04-21
22,892,2015-06-28
26,769,2011-05-16
31,615,2015-02-26
43,243,2014-07-06
31,616,2015-01-22
37,431,2014-10-15
19,989,2015-07-18
30,649,2014-03-18
40,340,2015-01-03
50,32,2015-02-15
39,374,2014-10-25
40,344,2015-04-13
23,871,2015-10-31
49,65,2015-09-07
30,654,2015-01-18
29,686,2015-12-15
50,35,2011-05-30
33,562,2014-09-09
21,935,2010-01-14
36,471,2015-05-15
46,161,2015-09-15
40,348,2015-03-11
35,503,2015-12-29
20,969,2015-04-09
47,132,2015-11-05
24,846,2011-05-01
23,877,2011-11-13
47,133,2013-07-23
36,474,2013-10-19
36,475,2015-12-09
50,41,2002-12-09
48,107,2013-05-23
47,138,2009-05-29
36,479,2014-08-12
48,108,2012-11-05
38,418,2015-09-10
34,542,2014-12-13
45,202,2010-11-12
35,512,2015-08-10
31,636,2015-01-04
26,792,2012-08-15
36,482,2014-03-29
37,452,2015-02-25
43,267,2014-08-28
32,609,2013-11-27
38,423,2014-02-19
26,796,2015-06-15
50,54,2005-02-27
28,737,2009-05-21
29,709,2014-08-25
49,89,2015-08-13
25,835,2011-11-05
43,277,2013-11-11
51,29,2015-03-08
31,650,2014-06-29
38,434,2012-10-31
49,93,2015-08-02
39,404,2015-03-20
26,807,2015-05-28
47,157,2014-10-05
46,188,2014-09-06
31,654,2015-04-13
23,902,2009-04-20
48,129,2012-07-20
31,656,2014-04-06
21,966,2008-05-02
25,842,2013-03-15
20,999,2015-03-13
22,937,2015-12-11
36,504,2013-10-11
21,970,2010-08-24
34,567,2014-01-06
50,71,2004-10-08
28,753,2011-07-06
22,939,2011-05-01
38,444,2014-08-02
42,322,2010-04-13
38,451,2013-07-30
26,824,2015-04-10
35,546,2015-04-25
26,826,2014-10-23
37,487,2014-10-23
30,704,2015-05-17
23,922,2014-03-04
37,488,2015-12-13
22,954,2012-02-04
34,584,2015-09-10
51,58,2014-07-02
43,306,2015-09-10
21,989,2010-01-17
23,927,2013-10-08
26,835,2014-11-05
32,650,2013-10-02
24,898,2014-06-23
50,92,2014-03-24
46,217,2015-08-21
48,155,2015-05-20
29,744,2014-06-30
43,311,2015-10-15
21,993,2013-11-29
45,251,2014-05-19
44,282,2011-10-14
43,314,2015-06-16
31,688,2013-07-28
44,285,2005-08-08
26,844,2014-07-13
21,1000,2012-10-25
35,566,2012-05-29
38,473,2015-01-12
40,412,2011-11-27
47,197,2015-09-18
40,414,2013-06-30
49,135,2015-08-29
27,819,2011-06-28
25,882,2014-01-04
33,635,2012-02-03
51,77,2014-11-16
29,759,2015-06-02
25,885,2015-09-25
27,824,2014-06-25
25,886,2015-01-27
39,452,2015-10-21
40,422,2014-12-23
38,485,2013-12-02
30,733,2011-05-26
42,361,2008-07-17
28,796,2015-09-05
49,145,2015-12-13
31,703,2014-06-16
28,797,2008-07-20
24,922,2014-09-28
44,302,2012-12-05
28,800,2015-02-08
52,56,2013-09-17
37,521,2015-12-19
32,676,2015-07-18
50,119,2015-06-18
45,274,2010-08-13
35,585,2011-04-22
53,27,2015-06-16
48,184,2010-02-25
28,804,2013-08-22
36,557,2015-11-22
24,929,2010-10-29
52,61,2015-06-25
35,588,2015-12-17
43,340,2015-03-04
50,124,2014-07-22
49,155,2015-07-21
35,590,2015-12-26
54,1,2006-10-28
36,559,2014-01-10
53,33,2015-09-18
44,314,2012-04-13
54,4,2015-02-05
45,283,2014-07-14
34,624,2012-08-04
27,842,2015-11-13
26,873,2015-10-01
38,501,2014-07-27
50,129,2014-09-27
22,998,2010-10-29
54,6,2005-10-04
28,812,2012-12-18
32,690,2012-04-18
41,414,2014-04-28
28,818,2010-03-05
45,292,2013-11-11
38,510,2015-11-27
46,262,2014-12-31
37,541,2015-11-23
48,201,2012-07-26
26,883,2013-11-19
50,140,2012-02-21
36,574,2015-03-25
46,265,2015-08-12
44,327,2009-01-18
51,110,2015-09-26
32,700,2015-09-03
48,204,2015-11-24
44,329,2007-07-09
32,701,2015-07-28
35,609,2012-10-26
38,516,2013-11-19
42,392,2011-04-10
37,548,2015-03-28
34,642,2015-10-17
42,396,2011-07-22
43,366,2014-05-28
35,614,2015-11-22
40,460,2012-06-16
50,151,2014-12-25
45,306,2013-10-26
30,772,2015-01-19
35,619,2014-08-14
48,218,2015-04-14
40,468,2015-12-28
48,220,2015-07-10
43,376,2015-10-08
39,500,2014-09-04
46,284,2015-11-06
30,781,2012-03-27
54,37,2014-10-31
34,657,2014-12-29
33,688,2013-01-23
46,285,2015-03-15
55,10,2015-01-06
43,382,2015-10-31
40,475,2013-09-14
46,290,2014-06-29
43,383,2015-11-22
42,416,2014-04-30
48,231,2013-06-08
31,758,2013-02-11
36,604,2011-06-04
30,790,2015-03-01
39,512,2015-10-29
37,575,2014-09-25
28,855,2015-03-07
38,545,2014-08-16
54,50,2005-02-27
53,81,2013-07-05
35,639,2013-03-20
25,949,2010-07-31
48,238,2009-04-05
35,641,2014-12-25
30,796,2015-02-04
28,858,2009-02-20
52,115,2015-08-21
48,241,2007-09-04
35,644,2015-05-31
24,985,2014-07-30
54,57,2013-10-10
54,58,2014-08-01
41,462,2015-10-12
44,371,2007-11-01
49,216,2015-07-20
51,154,2013-10-18
39,527,2014-07-21
29,838,2013-11-07
45,344,2010-03-18
33,716,2011-02-10
54,66,2014-03-06
49,221,2015-08-07
39,531,2015-03-21
52,129,2012-10-25
37,594,2014-09-16
43,410,2014-09-03
29,844,2014-12-11
28,876,2015-04-17
38,567,2014-04-13
26,941,2015-11-13
42,447,2014-11-22
56,14,2006-07-23
27,913,2015-12-20
35,666,2011-09-07
26,945,2015-09-30
28,884,2015-02-04
45,357,2013-12-11
42,451,2008-11-15
26,947,2015-03-28
25,981,2013-01-06
49,238,2015-08-11
38,580,2014-05-07
29,859,2012-10-02
31,798,2013-01-07
48,272,2011-01-12
37,613,2014-03-12
55,56,2015-08-25
32,769,2007-08-04
35,677,2015-11-10
33,739,2012-09-11
40,523,2015-08-08
33,740,2015-12-23
43,431,2014-01-01
38,586,2013-10-12
41,493,2014-02-01
27,927,2009-10-13
31,804,2013-02-17
56,29,2013-04-17
42,463,2008-07-23
31,805,2013-05-04
50,216,2015-08-21
38,588,2014-11-19
27,930,2015-12-29
36,651,2013-06-21
43,435,2015-06-05
50,220,2012-11-19
33,747,2014-03-22
48,282,2007-12-10
54,97,2012-06-22
56,36,2014-07-05
27,935,2015-06-29
42,473,2014-10-04
37,628,2014-08-22
29,877,2012-09-21
49,257,2015-11-08
40,536,2013-12-02
41,506,2008-11-06
36,661,2012-12-19
35,693,2015-10-04
48,290,2015-02-01
36,662,2009-09-01
36,663,2015-07-19
28,912,2014-12-18
43,447,2015-12-28
55,75,2006-07-27
44,417,2013-05-03
38,604,2014-01-13
33,760,2008-05-02
53,140,2014-06-29
47,327,2010-10-24
42,483,2010-10-25
28,917,2013-02-09
48,298,2013-10-08
53,143,2013-11-05
36,671,2013-11-08
28,919,2011-11-23
30,858,2013-04-11
56,52,2013-09-17
57,21,2015-12-27
38,611,2013-05-30
32,797,2014-10-03
31,829,2015-05-14
56,55,2015-08-25
32,799,2008-06-17
37,645,2014-01-31
38,615,2015-10-25
55,89,2005-10-16
38,617,2014-07-04
29,896,2014-12-15
36,679,2013-02-22
27,959,2014-05-28
42,494,2010-11-03
33,775,2012-08-09
32,806,2005-12-11
28,931,2015-02-10
29,900,2014-11-25
33,776,2009-01-28
35,715,2011-11-28
39,592,2012-06-15
49,283,2015-08-08
57,36,2014-10-30
35,719,2014-04-15
40,564,2014-03-10
44,440,2015-03-27
41,534,2011-06-16
34,751,2011-07-25
58,8,2014-04-15
30,876,2015-02-04
42,504,2008-09-03
26,1000,2015-06-10
45,412,2014-02-10
48,320,2015-11-13
36,692,2014-12-18
48,321,2015-07-15
47,352,2009-09-16
42,508,2009-02-26
52,198,2015-11-02
29,911,2014-04-02
56,74,2015-05-25
28,942,2013-10-24
51,230,2014-12-29
56,77,2006-09-13
27,977,2015-06-26
54,140,2011-08-29
40,574,2015-09-27
41,543,2013-12-19
28,947,2014-01-11
31,855,2015-05-08
36,700,2014-03-29
45,422,2013-12-08
50,267,2013-09-01
54,145,2009-02-27
50,269,2008-08-23
53,176,2014-06-24
56,84,2011-09-28
31,859,2013-01-29
57,54,2013-10-10
30,892,2009-08-26
35,738,2015-04-13
43,490,2013-12-11
48,337,2014-06-13
37,678,2015-01-18
52,213,2008-11-02
45,431,2013-10-29
56,90,2013-12-06
41,555,2015-08-24
48,340,2015-04-10
29,930,2015-12-20
39,620,2015-09-24
41,559,2015-06-17
37,683,2015-11-22
30,901,2014-07-16
38,654,2013-02-16
54,158,2009-02-15
40,593,2015-10-20
46,410,2014-10-02
28,968,2013-11-16
35,751,2011-09-21
42,536,2014-12-03
54,165,2008-02-29
46,413,2015-04-29
51,258,2014-09-24
47,383,2015-10-21
58,43,2014-06-30
46,416,2014-05-10
36,726,2015-06-05
47,386,2014-12-07
38,665,2014-10-01
57,77,2010-12-24
40,604,2013-11-11
36,728,2011-08-10
28,977,2011-11-15
49,327,2015-09-06
28,979,2015-01-03
52,235,2013-04-08
48,360,2015-01-01
59,19,2014-12-05
43,515,2014-08-15
58,51,2014-07-02
56,113,2010-01-24
39,642,2015-10-17
37,705,2015-09-01
56,116,2012-11-07
58,54,2014-08-01
40,613,2013-11-22
46,428,2013-12-22
35,769,2014-11-27
37,707,2015-07-18
45,459,2013-05-09
46,429,2015-04-07
31,894,2013-03-01
56,120,2008-05-10
46,431,2015-11-08
57,90,2014-12-05
51,277,2015-03-03
37,712,2015-12-02
46,433,2014-07-04
39,650,2015-05-04
59,30,2015-10-24
52,248,2015-03-12
56,124,2005-12-23
55,155,2015-07-11
53,217,2015-12-07
50,311,2015-07-01
43,528,2013-12-14
39,653,2015-10-01
51,281,2015-04-06
54,188,2014-09-06
36,746,2015-06-12
29,964,2013-08-02
51,282,2015-08-12
57,97,2010-05-18
48,376,2015-11-18
48,378,2004-03-16
28,998,2012-10-13
51,285,2015-01-22
44,502,2013-04-29
38,689,2015-04-23
58,70,2014-08-19
28,1000,2012-12-22
43,536,2015-03-12
54,196,2011-03-13
52,259,2014-03-19
49,353,2015-11-02
57,106,2014-06-12
54,200,2015-04-21
39,666,2009-02-22
42,573,2015-08-13
49,357,2015-08-26
35,791,2013-03-04
36,760,2015-02-23
59,47,2013-09-22
51,296,2014-05-02
41,606,2013-09-03
34,823,2014-12-22
33,855,2015-03-31
32,886,2014-02-01
55,174,2015-05-30
60,19,2015-09-08
37,733,2014-02-19
34,827,2015-06-25
46,455,2015-04-12
58,85,2015-06-15
55,179,2015-11-15
36,768,2010-08-20
56,150,2015-12-07
35,801,2012-04-15
37,740,2014-10-30
34,834,2007-09-12
56,153,2010-02-12
30,960,2015-11-25
33,867,2015-12-16
38,713,2014-10-22
42,589,2015-10-10
59,62,2015-11-04
41,621,2014-03-02
61,1,2015-09-12
49,374,2015-11-19
34,839,2010-03-09
54,220,2012-09-02
60,35,2012-10-02
56,160,2015-03-12
49,377,2015-12-25
53,254,2015-03-04
37,750,2015-05-01
29,998,2012-11-03
45,504,2013-02-02
33,876,2015-09-18
43,566,2015-04-09
44,536,2014-10-09
61,9,2015-11-08
57,134,2014-12-10
43,568,2015-09-18
36,785,2013-07-23
34,848,2014-12-09
43,569,2015-12-05
37,755,2015-03-16
57,135,2012-01-11
41,633,2015-01-29
36,788,2014-11-30
46,478,2015-10-30
56,168,2010-01-14
34,850,2010-11-30
31,944,2014-03-07
54,232,2015-05-21
38,728,2012-12-24
40,667,2013-02-11
58,110,2014-01-22
30,980,2014-12-30
56,174,2008-10-26
40,671,2015-05-09
59,83,2015-04-18
44,548,2015-03-02
45,518,2010-05-22
44,549,2015-11-08
57,146,2015-04-21
33,890,2015-09-26
55,210,2015-10-31
46,490,2015-01-25
55,212,2014-01-14
43,584,2015-05-18
36,802,2015-02-19
48,431,2013-03-04
56,183,2015-06-15
55,215,2005-10-17
37,773,2015-08-10
52,309,2015-04-16
32,930,2015-12-25
44,559,2014-12-04
36,808,2012-12-06
39,715,2008-08-06
41,655,2014-07-16
51,345,2015-08-02
57,159,2013-09-10
37,782,2015-05-11
43,597,2015-10-29
53,287,2014-04-30
46,505,2015-11-25
41,661,2010-05-17
58,137,2014-10-21
50,385,2012-11-24
40,695,2015-07-27
32,944,2015-02-03
40,696,2013-04-18
57,169,2011-07-26
42,634,2014-07-10
37,789,2014-11-13
48,449,2013-09-10
55,232,2014-01-02
42,636,2009-04-15
39,729,2014-07-23
62,17,2013-05-14
41,668,2015-12-07
43,608,2014-07-18
50,392,2011-04-26
54,268,2015-03-03
61,52,2015-06-25
45,548,2015-12-13
35,860,2014-05-15
56,210,2015-04-15
54,272,2013-12-17
38,768,2015-09-20
38,770,2015-12-28
32,957,2010-07-14
37,802,2015-08-17
42,647,2011-05-28
53,307,2015-03-05
39,741,2015-07-09
56,215,2006-02-23
62,29,2015-01-05
38,774,2015-09-14
61,63,2015-07-22
33,931,2011-11-19
36,839,2015-05-21
58,157,2015-12-13
43,622,2014-04-15
61,65,2012-09-22
47,500,2011-02-25
58,159,2014-03-16
37,810,2015-02-16
41,686,2012-09-20
37,811,2014-07-06
36,844,2014-03-06
35,876,2015-01-05
59,132,2013-05-26
48,474,2015-09-22
38,784,2014-08-04
38,785,2013-01-15
57,196,2010-09-25
60,103,2013-12-26
54,289,2015-09-19
48,477,2007-01-28
57,198,2014-08-31
32,974,2012-05-30
61,75,2014-05-17
63,13,2013-06-04
63,14,2013-12-23
41,697,2015-08-28
36,853,2011-05-23
32,979,2005-01-16
54,297,2015-10-17
43,639,2014-08-28
48,485,2010-11-04
42,672,2015-03-30
49,455,2015-10-19
44,611,2008-06-14
58,178,2015-08-10
63,24,2014-04-17
47,520,2015-12-24
58,180,2015-12-15
37,832,2014-03-01
63,27,2015-10-09
60,121,2014-01-01
62,59,2015-11-04
47,524,2010-10-08
43,649,2014-09-29
34,928,2008-04-09
42,681,2008-09-06
42,683,2012-11-22
37,839,2015-11-20
43,653,2015-11-25
54,312,2012-10-23
41,716,2008-07-26
58,189,2015-07-05
33,964,2014-10-24
45,593,2015-11-01
48,501,2012-12-31
34,935,2013-12-13
56,254,2015-06-18
42,689,2013-01-11
56,256,2011-01-06
54,318,2015-12-26
33,969,2015-06-22
56,257,2011-11-28
44,629,2014-09-08
45,599,2012-07-14
53,351,2015-01-27
49,475,2015-09-08
46,569,2015-08-23
49,476,2015-07-14
40,755,2011-11-12
57,230,2012-02-25
48,511,2015-06-26
45,604,2010-06-30
50,449,2013-11-02
44,635,2006-02-23
35,915,2015-08-05
59,174,2013-06-22
48,515,2013-12-05
35,918,2014-08-22
43,671,2014-04-12
40,764,2012-01-17
45,611,2014-05-08
51,425,2014-06-24
53,365,2015-12-16
40,768,2013-10-02
47,552,2014-07-31
55,304,2014-01-22
53,367,2013-10-07
44,647,2014-05-08
45,616,2014-11-14
42,709,2015-03-25
54,338,2011-04-23
48,524,2013-06-23
43,679,2014-01-02
58,216,2015-04-02
63,61,2015-07-22
51,436,2015-03-18
51,438,2014-01-24
62,97,2013-04-17
46,593,2015-12-21
56,284,2014-12-10
60,160,2015-12-29
64,36,2014-10-24
42,718,2015-02-22
58,223,2014-12-18
63,70,2015-02-23
46,597,2015-06-27
45,632,2010-09-22
38,852,2013-01-27
35,945,2012-01-27
57,263,2015-01-11
42,730,2015-08-06
45,638,2014-01-21
38,856,2012-12-11
35,949,2015-08-07
35,950,2012-05-28
49,518,2015-12-28
65,23,2013-10-12
46,613,2015-02-14
48,552,2013-11-16
51,459,2015-01-27
59,212,2012-08-03
54,368,2013-02-14
44,679,2014-12-24
43,710,2015-02-03
58,246,2013-12-14
56,308,2012-01-03
42,743,2013-05-01
48,560,2006-03-10
55,343,2013-04-04
66,2,2013-05-25
38,871,2015-03-01
58,252,2014-01-17
45,655,2009-11-26
40,812,2013-06-23
58,255,2014-05-15
46,627,2015-04-23
38,876,2015-01-29
62,133,2012-07-03
46,630,2012-11-06
42,754,2014-08-31
58,259,2015-10-11
36,941,2015-06-09
48,570,2015-08-18
60,199,2014-06-11
47,603,2014-04-21
65,46,2014-10-14
61,170,2013-07-20
64,78,2013-08-20
54,388,2013-12-23
37,915,2015-07-26
39,855,2015-03-23
40,824,2014-10-09
65,49,2015-09-07
45,669,2013-02-28
48,577,2011-08-30
63,113,2013-07-29
57,299,2015-02-26
45,671,2015-08-21
52,455,2007-12-01
46,642,2012-12-07
52,457,2015-02-16
38,892,2015-05-26
46,644,2015-07-12
62,149,2015-08-20
35,987,2011-09-29
36,957,2011-12-09
44,709,2015-07-07
49,556,2015-11-26
54,401,2008-07-01
56,340,2014-09-13
65,61,2012-09-22
66,31,2015-01-16
56,342,2015-01-01
44,714,2005-10-27
57,313,2012-06-11
54,407,2014-07-19
48,593,2015-12-23
53,439,2015-08-11
48,596,2014-01-02
39,876,2014-12-04
42,783,2009-07-21
50,536,2011-08-26
66,40,2014-02-25
49,567,2015-08-11
45,691,2009-04-14
38,909,2013-08-27
56,351,2012-04-18
50,539,2014-12-03
45,694,2015-03-22
40,850,2015-04-03
50,540,2011-07-05
55,388,2012-03-17
41,824,2015-05-27
59,269,2013-11-29
48,610,2009-06-16
66,54,2014-03-06
63,147,2015-08-21
62,178,2014-09-05
60,243,2014-06-30
38,926,2015-09-15
37,958,2015-10-15
51,525,2013-09-18
50,557,2015-11-22
51,526,2014-04-24
41,837,2015-05-08
36,993,2012-12-22
44,747,2011-01-02
64,127,2008-03-04
52,500,2009-04-30
66,67,2014-11-12
37,966,2015-11-20
53,470,2013-11-13
48,625,2013-02-09
47,658,2013-03-02
37,969,2014-12-13
50,567,2015-08-23
67,41,2014-11-02
68,10,2009-10-02
41,847,2015-10-14
42,816,2013-06-18
59,290,2012-09-22
67,42,2013-07-07
45,724,2010-09-13
60,260,2014-11-01
41,849,2013-01-08
41,850,2009-11-15
64,137,2014-12-16
67,46,2014-12-10
47,667,2012-05-14
44,761,2012-10-01
66,80,2014-02-21
60,266,2015-11-04
51,545,2015-11-21
56,391,2015-09-22
66,82,2014-07-17
59,299,2015-01-09
65,113,2011-06-19
58,331,2015-01-20
64,145,2012-06-22
62,208,2015-04-19
42,829,2015-11-30
66,85,2015-03-25
65,118,2015-04-07
53,490,2014-07-23
68,27,2009-06-26
61,244,2015-04-13
55,431,2013-11-09
54,462,2015-09-29
48,649,2010-11-13
45,743,2011-04-18
39,929,2012-09-23
48,651,2013-06-04
61,248,2014-06-15
37,992,2014-07-27
68,33,2012-07-01
37,994,2014-12-16
68,34,2015-11-21
67,66,2014-11-12
55,438,2013-07-21
53,500,2014-11-10
62,222,2013-11-17
38,966,2013-04-25
60,284,2014-05-06
55,440,2015-09-28
37,998,2014-01-31
62,223,2013-07-28
41,876,2015-04-16
44,784,2014-05-23
65,133,2012-01-23
40,910,2014-11-08
60,292,2015-07-05
50,602,2008-09-14
38,974,2014-08-03
56,416,2015-11-06
66,106,2012-12-07
38,975,2014-07-25
59,325,2014-03-28
60,294,2015-12-07
57,388,2012-03-19
63,203,2015-06-18
56,420,2002-03-16
57,389,2015-04-17
46,731,2013-12-29
39,949,2012-04-06
57,391,2015-05-08
62,237,2013-10-30
51,578,2015-01-05
59,331,2014-05-26
45,765,2015-10-17
66,114,2015-11-04
59,332,2013-02-27
40,924,2012-01-25
58,367,2015-06-02
66,121,2015-02-07
65,153,2010-07-22
40,928,2014-04-17
66,123,2014-02-03
64,185,2004-11-09
41,899,2014-12-15
53,530,2015-10-06
62,252,2014-09-12
57,407,2013-10-31
70,5,2014-07-06
67,98,2015-12-30
38,997,2013-07-10
53,532,2013-05-31
50,627,2013-02-22
54,503,2015-12-01
66,131,2015-09-28
70,8,2015-02-03
41,907,2015-02-14
64,195,2010-01-28
44,816,2014-07-26
43,847,2015-12-25
65,166,2010-10-12
48,693,2015-09-23
59,352,2013-07-06
51,601,2014-04-27
63,229,2013-05-02
62,260,2012-06-09
67,106,2011-05-08
55,478,2014-09-14
45,789,2014-07-24
53,542,2013-05-14
54,511,2013-12-04
54,512,2015-10-27
59,357,2015-10-02
65,171,2015-11-08
70,17,2014-12-22
55,482,2015-07-23
68,79,2014-12-11
63,235,2015-05-11
58,390,2014-09-14
54,514,2012-05-22
59,360,2015-11-22
50,639,2013-08-31
53,546,2015-11-13
